feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
px_521,0.002720605029403041,7.500000000002505e-05,9.464847243003616e-05,278.0,156.0,217.0
px_175,0.0005325976399356245,7.500000000002505e-05,6.922186552435376e-05,278.0,355.0,316.5
px_636,0.00046591101153959394,7.500000000002505e-05,6.922186552435376e-05,278.0,363.0,320.5
px_234,0.002771439336845751,7.500000000001394e-05,0.00013149778198385127,281.0,149.0,215.0
px_713,0.0009379865708775693,7.500000000001394e-05,5.83333333333618e-05,281.0,309.0,295.0
px_662,0.0006700034675255187,7.500000000001394e-05,7.861650943383403e-05,281.0,337.0,309.0
px_258,0.0004966991824067422,7.500000000001394e-05,5.83333333333618e-05,281.0,360.0,320.5
px_709,0.0007023424374204295,7.500000000000284e-05,5.833333333334436e-05,285.0,332.0,308.5
px_714,0.0005278357418939649,7.500000000000284e-05,5.833333333334436e-05,285.0,357.0,321.0
px_740,0.0003252775531046171,7.500000000000284e-05,4.4876373392805264e-05,285.0,386.0,335.5
px_303,0.0005138872655244524,7.499999999999174e-05,2.4999999999997247e-05,288.0,359.0,323.5
px_304,0.00021574381897317854,7.499999999999174e-05,2.4999999999997247e-05,288.0,410.0,349.0
px_153,0.0043402839935112675,6.666666666670374e-05,0.00018929694486003617,290.0,67.0,178.5
px_237,0.0035274542981994584,6.666666666669264e-05,0.00018559214542768985,291.0,108.0,199.5
px_187,0.0018260382931284968,6.666666666669264e-05,0.00018559214542768486,291.0,207.0,249.0
px_124,0.0013384169523883364,6.666666666669264e-05,7.264831572571573e-05,291.0,269.0,280.0
px_482,0.001435175397349383,6.666666666668152e-05,8.975274678560023e-05,294.0,259.0,276.5
px_739,0.0003026134570358954,6.666666666665932e-05,3.333333333332966e-05,295.0,391.0,343.0
px_155,0.006080699462297424,5.833333333337132e-05,0.00015833333333335796,296.0,16.0,156.0
px_266,0.004005433342099647,5.8333333333360214e-05,0.0002473470346609478,297.0,87.0,192.0
px_99,0.0018896680723410498,5.8333333333360214e-05,9.166666666669593e-05,297.0,200.0,248.5
px_682,0.001199398256394301,5.8333333333360214e-05,0.0001346291201783883,297.0,285.0,291.0
